item_id,product_type,name,asset_class_std,region_std,risk_grade,risk_available,expense_ratio,expense_ratio_available,expense_ratio_source,aum,aum_available,return_1y,return_1y_available,as_of_date,source_table,source_row_key
KR6000401DC0,BOND,롯데손해보험13(후)(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000401DC0
KR6000401E20,BOND,롯데손해보험14(후)(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000401E20
KR6000401E61,BOND,롯데손해보험15(후)(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000401E61
KR6000401E87,BOND,롯데손해보험 16(후)(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000401E87
KR6000401EB0,BOND,롯데손해보험17(후)(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000401EB0
KR60004026C1,BOND,롯데손해보험 신종자본증권 1(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004026C1
KR6000402BC2,BOND,롯데손해보험 신종자본증권 4(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000402BC2
KR6000402D79,BOND,롯데손해보험12(후)(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000402D79
KR60004036C0,BOND,롯데손해보험 신종자본증권 2(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004036C0
KR60004046C9,BOND,롯데손해보험 4(후)(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004046C9
KR6000491B40,BOND,대동 42CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491B40
KR6000491E21,BOND,대동 49(사모),BOND,KR,3.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491E21
KR6000491E54,BOND,대동 50(사모),BOND,KR,3.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491E54
KR6000491E62,BOND,대동 51(사모),BOND,KR,3.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491E62
KR6000491E96,BOND,대동52(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491E96
KR6000491EB1,BOND,대동53(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491EB1
KR6000491F79,BOND,대동 54-1(사모),BOND,KR,3.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491F79
KR6000491F95,BOND,대동56EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491F95
KR6000491FB8,BOND,대동 58(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491FB8
KR6000491FC6,BOND,대동59(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000491FC6
KR6000492B49,BOND,대동 43EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000492B49
KR6000492C30,BOND,대동47(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000492C30
KR6000492F78,BOND,대동 54-2(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000492F78
KR6000492F94,BOND,대동 57(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000492F94
KR6000493F77,BOND,대동 55(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000493F77
KR60004C1EC1,BOND,우전지앤에프1(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1EC1
KR60004C1F27,BOND,우전지앤에프2(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1F27
KR60004C1F35,BOND,우전지앤에프 3(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1F35
KR60004C1F43,BOND,우전지앤에프4(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1F43
KR60004C1F68,BOND,우전지앤에프5(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1F68
KR60004C1FC8,BOND,우전지앤에프 6(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1FC8
KR60004C1G26,BOND,우전지앤에프8(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C1G26
KR60004C2G25,BOND,우전지앤에프 7(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C2G25
KR60004C3G24,BOND,우전지앤에프 9(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004C3G24
KR60004E1EC9,BOND,도이치파이낸셜오토제육차유동화전문1-1(콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004E1EC9
KR60004E2EC7,BOND,도이치파이낸셜오토제육차유동화전문1-2(콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004E2EC7
KR60004E3EC5,BOND,도이치파이낸셜오토제육차유동화전문1-3(콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004E3EC5
KR60004K1EC1,BOND,케이에인트제구차 1-1(사모/강제),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004K1EC1
KR60004R1EC4,BOND,퍼스트파이브지제칠십팔차유동화전문1-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R1EC4
KR60004R2EC2,BOND,퍼스트파이브지제칠십팔차유동화전문1-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R2EC2
KR60004R3EC0,BOND,퍼스트파이브지제칠십팔차유동화전문1-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R3EC0
KR60004R4EC8,BOND,퍼스트파이브지제칠십팔차유동화전문1-4,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R4EC8
KR60004R5EC5,BOND,퍼스트파이브지제칠십팔차유동화전문1-5,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R5EC5
KR60004R6EC3,BOND,퍼스트파이브지제칠십팔차유동화전문1-6,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R6EC3
KR60004R7EC1,BOND,퍼스트파이브지제칠십팔차유동화전문1-7,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R7EC1
KR60004R8EC9,BOND,퍼스트파이브지제칠십팔차유동화전문1-8,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R8EC9
KR60004R9EC7,BOND,퍼스트파이브지제칠십팔차유동화전문1-9,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004R9EC7
KR60004RAEC2,BOND,퍼스트파이브지제칠십팔차유동화전문1-10,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RAEC2
KR60004RBEC0,BOND,퍼스트파이브지제칠십팔차유동화전문1-11,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RBEC0
KR60004RCEC8,BOND,퍼스트파이브지제칠십팔차유동화전문1-12,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RCEC8
KR60004RDEC6,BOND,퍼스트파이브지제칠십팔차유동화전문1-13,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RDEC6
KR60004REEC4,BOND,퍼스트파이브지제칠십팔차유동화전문1-14,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004REEC4
KR60004RFEC1,BOND,퍼스트파이브지제칠십팔차유동화전문1-15,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RFEC1
KR60004RGEC9,BOND,퍼스트파이브지제칠십팔차유동화전문1-16,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RGEC9
KR60004RHEC7,BOND,퍼스트파이브지제칠십팔차유동화전문1-17,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RHEC7
KR60004RJEC3,BOND,퍼스트파이브지제칠십팔차유동화전문1-18,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RJEC3
KR60004RKEC1,BOND,퍼스트파이브지제칠십팔차유동화전문1-19,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RKEC1
KR60004RLEC9,BOND,퍼스트파이브지제칠십팔차유동화전문1-20,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RLEC9
KR60004RMEC7,BOND,퍼스트파이브지제칠십팔차유동화전문1-21,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RMEC7
KR60004RNEC5,BOND,퍼스트파이브지제칠십팔차유동화전문1-22,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RNEC5
KR60004RPEC0,BOND,퍼스트파이브지제칠십팔차유동화전문1-23,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RPEC0
KR60004RQEC8,BOND,퍼스트파이브지제칠십팔차유동화전문1-24,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RQEC8
KR60004RREC6,BOND,퍼스트파이브지제칠십팔차유동화전문1-25,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RREC6
KR60004RSEC4,BOND,퍼스트파이브지제칠십팔차유동화전문1-26,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RSEC4
KR60004RTEC2,BOND,퍼스트파이브지제칠십팔차유동화전문1-27,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RTEC2
KR60004RVEC8,BOND,퍼스트파이브지제칠십팔차유동화전문1-28,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RVEC8
KR60004RWEC6,BOND,퍼스트파이브지제칠십팔차유동화전문1-29,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RWEC6
KR60004RXEC4,BOND,퍼스트파이브지제칠십팔차유동화전문1-30(콜),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RXEC4
KR60004RYEC2,BOND,퍼스트파이브지제칠십팔차유동화전문1-31(콜),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004RYEC2
KR60004W1EC7,BOND,글로리미아제일차 1(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004W1EC7
KR60004Y1EC5,BOND,디비금융제14호기업인수목적 1CB(사모/전환/단순),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60004Y1EC5
KR6000501F28,BOND,가온전선57-1,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000501F28
KR6000502F27,BOND,가온전선57-2,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000502F27
KR6000521B69,BOND,삼일제약 18BW(사모/신/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000521B69
KR6000521C76,BOND,삼일제약20EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000521C76
KR6000521D91,BOND,삼일제약22(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000521D91
KR6000521F40,BOND,삼일제약23EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000521F40
KR6000522C75,BOND,삼일제약19CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000522C75
KR6000522D41,BOND,삼일제약 21CB(사모/전환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000522D41
KR60005416C3,BOND,흥국화재해상보험 신종자본증권1(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005416C3
KR60005418B1,BOND,흥국화재해상보험 16(사모/변/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005418B1
KR6000881E11,BOND,한화249-1,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000881E11
KR60005418C9,BOND,흥국화재해상보험 17(사모/변/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005418C9
KR6000541930,BOND,흥국화재해상보험 18(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541930
KR6000541A74,BOND,흥국화재해상보험 19(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541A74
KR6000541B32,BOND,흥국화재해상보험 20(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541B32
KR6000541B99,BOND,흥국화재해상보험21(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541B99
KR6000541C31,BOND,흥국화재해상보험신종자본증권2(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541C31
KR6000541C56,BOND,흥국화재해상보험 신종자본증권3(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541C56
KR6000541C80,BOND,흥국화재해상보험신종자본증권4-1(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541C80
KR6000541E96,BOND,흥국화재해상보험22(후)(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541E96
KR6000541F38,BOND,흥국화재해상보험신종자본증권5(콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000541F38
KR6000542C89,BOND,흥국화재해상보험신종자본증권4-2(사모/콜/후),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000542C89
KR60005L1F90,BOND,에프엔블루웰스제일차1(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005L1F90
KR60005L1FC6,BOND,에프엔블루웰스제일차2,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005L1FC6
KR60005M1F15,BOND,제일사랑제15차1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005M1F15
KR60005P1F26,BOND,국민행복제18차1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005P1F26
KR60005P1F42,BOND,국민행복제18차2(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005P1F42
KR60005P1FB4,BOND,국민행복제18차 3(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005P1FB4
KR60005R1EC3,BOND,블루베어제삼차 1-1(사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005R1EC3
KR60005X1F20,BOND,블루스네이크제사차 1-1(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005X1F20
KR60005X2F29,BOND,블루스네이크제사차1-2(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005X2F29
KR60005Y1F51,BOND,블루스네이크제오차1-1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005Y1F51
KR60005Y2F50,BOND,블루스네이크제오차1-2(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60005Y2F50
KR6000641C30,BOND,동아쏘시오홀딩스105(사모/강제),BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000641C30
KR6000641D39,BOND,동아쏘시오홀딩스106-1,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000641D39
KR6000642D38,BOND,동아쏘시오홀딩스106-2,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000642D38
KR6000642E37,BOND,동아쏘시오홀딩스 107(사모/강제),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000642E37
KR6000642F28,BOND,동아쏘시오홀딩스108-1,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000642F28
KR6000643F27,BOND,동아쏘시오홀딩스108-2,BOND,KR,4.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000643F27
KR6000661AB7,BOND,에스케이하이닉스 222-1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000661AB7
KR6000661D26,BOND,에스케이하이닉스224-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000661D26
KR6000661E41,BOND,에스케이하이닉스225-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000661E41
KR6177471C64,BOND,용진15(PCBO사모/콜),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6177471C64
KR6000661F16,BOND,에스케이하이닉스226-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000661F16
KR6000662884,BOND,에스케이하이닉스 219-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662884
KR6000662A28,BOND,에스케이하이닉스221-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662A28
KR6000662AB5,BOND,에스케이하이닉스 222-2(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662AB5
KR6000662B43,BOND,에스케이하이닉스223-2(사),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662B43
KR6000662D25,BOND,에스케이하이닉스224-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662D25
KR6000662E40,BOND,에스케이하이닉스225-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662E40
KR6000662F15,BOND,에스케이하이닉스226-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000662F15
KR6000663957,BOND,에스케이하이닉스 220-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663957
KR6000663A27,BOND,에스케이하이닉스221-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663A27
KR6000663B42,BOND,에스케이하이닉스223-3(사),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663B42
KR6000663D24,BOND,에스케이하이닉스224-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663D24
KR6000663E49,BOND,에스케이하이닉스225-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663E49
KR6000663F14,BOND,에스케이하이닉스226-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000663F14
KR6001291E47,BOND,상상인증권 1(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6001291E47
KR6000664955,BOND,에스케이하이닉스 220-4,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000664955
KR6000664A26,BOND,에스케이하이닉스221-4,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000664A26
KR6000664B41,BOND,에스케이하이닉스223-4,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000664B41
KR6000664D23,BOND,에스케이하이닉스224-4,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000664D23
KR6000681D30,BOND,LS네트웍스70(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000681D30
KR6000681D97,BOND,LS네트웍스71EB(사모/교환/풋),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000681D97
KR6000681F38,BOND,LS네트웍스72,BOND,KR,3.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000681F38
KR60006E1FB6,BOND,한솔제사십오차2-4(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006E1FB6
KR60006E2FB4,BOND,한솔제사십오차2-5(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006E2FB4
KR60006E3FB2,BOND,한솔제사십오차2-6(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006E3FB2
KR60006F1EC6,BOND,디비세아제일차1(사모),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006F1EC6
KR60006H1F54,BOND,농협사랑제7차 1-1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006H1F54
KR60006H2F53,BOND,농협사랑제7차 1-2(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006H2F53
KR60006H3F52,BOND,농협사랑제7차 2-1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006H3F52
KR60006H4F51,BOND,농협사랑제7차 2-2(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006H4F51
KR60006H5F50,BOND,농협사랑제7차 3(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006H5F50
KR60006J1F92,BOND,하나베스트제1차 1(사모),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006J1F92
KR60006S1EC1,BOND,디비엘엔지제일차1,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006S1EC1
KR60006S2EC9,BOND,디비엘엔지제일차2,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006S2EC9
KR60006Z1F23,BOND,디자드 1CB(전환),BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60006Z1F23
KR6000721A27,BOND,현대건설303-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000721A27
KR6000721D24,BOND,현대건설306-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000721D24
KR6000721D99,BOND,현대건설307-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000721D99
KR6000721E15,BOND,현대건설308-3,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000721E15
KR6000721F97,BOND,현대건설310-1(녹),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000721F97
KR6000722A26,BOND,현대건설303-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722A26
KR6000722A91,BOND,현대건설304-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722A91
KR6000722B66,BOND,현대건설305-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722B66
KR6000722D23,BOND,현대건설306-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722D23
KR6000722D98,BOND,현대건설307-2,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722D98
KR6000722E14,BOND,현대건설308-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722E14
KR6000722F21,BOND,현대건설309-1,BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722F21
KR6000722F96,BOND,현대건설310-2(녹),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722F96
KR6000722G12,BOND,현대건설311-1(녹),BOND,KR,5.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR6000722G12
