AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,3.427,,,,고정금리,복리채,지역개발채,공모,8761600000,,,,,1.4363,,,KRW,,,10235.21,0.8365,10235.21,,,,0.0,99,100.0,2026-08-21,1,8715275000.0,2022-06-30,2027-06-30,3.427,1.4135,10236.15,0.8372,10236.15,CHEJU PROVINCIAL22-06,제주지역개발22-06,KR,CHEJU PROVINCIAL DEVELOPMENT22-06,장외,제주지역개발채권 22-06,KR2099022C68,제주도,Y,16,매우낮은위험(6등급),2026-08-21,,313.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.635,,,,고정금리,이표채,일반특수법인채,공모,100000000000,,,,,0.6043,AAA,2019-04-25,KRW,,,9903.58,0.6678,9903.58,,,,0.0,99,100.0,2026-08-21,1,100000000000.0,2019-04-25,2027-04-25,3.635,0.599,9904.56,0.6663,9904.56,KOGAS393,한국가스공사393,KR,KOREA GAS393,장외,한국가스공사 393,KR350801G947,한국가스공사(주),Y,16,매우낮은위험(6등급),2026-08-21,,247.0,,1.971,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.403,,,,고정금리,이표채,일반특수법인채,공모,160000000000,,,,,25.9467,AAA,2012-03-08,KRW,,,9971.2,4.8724,9971.2,,,,0.0,99,100.0,2026-08-21,1,160000000000.0,2012-02-15,2032-02-15,4.403,25.9268,9972.38,4.8718,9972.38,KOREA L&H111,토지주택채권111,KR,KOREA LAND & HOUSING CORPORATION111,장외,토지주택채권111,KR3561097220,한국토지주택공사,Y,16,매우낮은위험(6등급),2026-08-21,,2004.0,,4.33,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.582,,,,고정금리,이표채,할부금융채,공모,70000000000,,,,,1.9513,A+,2024-12-18,KRW,,,10023.52,1.2728,10023.52,,,,0.0,99,100.0,2026-08-21,1,70000000000.0,2024-12-18,2027-12-17,4.582,1.9437,10024.76,1.2721,10024.76,MERITZ CAPITAL268-5,메리츠캐피탈268-5,KR,MERITZ CAPITAL268-5,장외,메리츠캐피탈268-5,KR6169375EC1,메리츠캐피탈(주),Y,14,보통위험(4등급),2026-08-21,,483.0,,4.197,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.884,,,,고정금리,이표채,일반회사채,공모,63000000000,,,,,15.5313,A+,2025-09-09,KRW,,,9450.46,3.7456,9450.46,,,,0.0,99,100.0,2026-08-21,1,63000000000.0,2025-09-09,2030-09-09,4.884,15.516,9451.71,3.7476,9451.71,HANWHA253-3,한화253-3,KR,HANWHA253-3,장외,한화253-3,KR6000884F90,(주)한화,Y,14,보통위험(4등급),2026-08-21,,1480.0,,3.208,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.869,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.6452,AA-,2025-05-09,KRW,,,9929.94,0.6925,9929.94,,,,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-05-09,2027-05-06,3.869,0.6401,9930.98,0.691,9930.98,SHINHAN CAPITAL513-1,신한캐피탈513-1,KR,SHINHAN CAPITAL513-1,장외,신한캐피탈513-1,KR6023781F54,신한캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,258.0,,2.727,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.375,,,,고정금리,이표채,,공모,10000000000,,,,,,,2026-08-21,KRW,,,,,10000.11598777,,,,0.0,99,100.0,2026-08-21,1,0.0,2026-08-21,2029-06-20,,,,,,NH Capital269-1,엔에이치농협캐피탈269-1,KR,NH Capital269-1,장외,엔에이치농협캐피탈269-1,KR6097242G84,,N,00,해당없음,2026-08-21,,1034.0,,4.375,회사채,일반사채,,N,active,N,Y,,,,1,N
,4.077,,,,고정금리,이표채,,공모,90000000000,,,,,,,2026-08-21,KRW,,,,,10000.0,,,,0.0,99,100.0,2026-08-21,1,0.0,2026-08-21,2029-08-21,,,,,,ASSETMANAGEMENT164TH(S),자산관리공사채164회(사),KR,KOREA ASSET MANAGEMENT 164TH(S),장외,한국자산관리공사채권제164회(사),KR352503GG89,,N,00,해당없음,2026-08-21,,1096.0,,4.077,특수채,공사채,,N,active,N,Y,,,,1,N
3.3519,3.536,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1234397420000,0.0,3.521,3.3519,3.5587,2.9028,,,KRW,3.962,5.73,10172.5,1.328,10172.5,,,,0.0,99,100.0,2026-08-21,2,1229158480000.0,2022-12-31,2027-12-31,3.536,2.8645,10173.48,1.3305,10173.48,KNHB (Ⅰ)22-12,국민주택1종22-12,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)22-12,장외,국민주택1종채권 22-12,KR101501DCC9,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.4312,497.0,2026-08-21,1.3,국공채,국민주택,10174.0,N,active,N,Y,,,6,1,N
3.6027,3.764,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1167342090000,0.0,3.728,3.6027,3.815,6.4481,,,KRW,4.258,6.203,9835.13,2.1355,9835.13,,,,0.0,99,100.0,2026-08-21,2,1161255390000.0,2023-10-31,2028-10-31,3.764,6.4184,9836.14,2.1406,9836.14,KNHB (Ⅰ)23-10,국민주택1종23-10,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)23-10,장외,국민주택1종채권 23-10,KR101501DDA1,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.684,802.0,2026-08-21,1.3,국공채,국민주택,9842.0,N,active,N,Y,,,6,1,N
3.7966,3.936,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,17945000000000,0.0,3.901,3.7966,4.0252,11.7039,,,KRW,4.487,6.515,9240.33,3.1816,9240.33,,,,0.0,99,100.0,2026-08-21,2,16864000000000.0,2019-12-10,2029-12-10,3.936,11.6831,9241.31,3.1849,9241.31,KTB01375-2912(19-8),국고01375-2912(19-8),KR,KOREA TREASURY BOND01375-2912(19-8),장외,국고채권 01375-2912(19-8),KR103502G9C8,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.8842,1207.0,2026-08-21,1.375,국공채,국고채,9250.0,N,active,N,Y,,,6,1,N
5.7027,4.72,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,43335000000000,0.0,4.666,5.7027,6.1172,380.3522,,,KRW,6.74,9.475,5518.05,17.7196,5518.05,,,,0.0,99,100.0,2026-08-21,2,40263000000000.0,2020-03-10,2050-03-10,4.72,380.2836,5518.76,17.7523,5518.76,KTB01500-5003(20-2),국고01500-5003(20-2),KR,KOREA TREASURY BOND01500-5003(20-2),장외,국고채권 01500-5003(20-2),KR103502GA34,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,5.8615,8602.0,2026-08-21,1.5,국공채,국고채,5570.0,N,active,N,Y,,,6,1,N
4.1249,4.366,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,17469000000000,0.0,4.31,4.4233,4.4233,71.1958,,,KRW,4.875,5.705,9217.2,7.8533,9217.2,,,,0.0,99,100.0,2026-08-21,2,17660000000000.0,2025-12-10,2035-12-10,4.366,71.1612,9218.28,7.8657,9218.28,KTB03250-3512(25-11),국고03250-3512(25-11),KR,KOREA TREASURY BOND03250-3512(25-11),장외,국고채권 03250-3512(25-11),KR103502GFC1,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,4.1249,3398.0,2026-08-21,3.25,국공채,국고채,9257.0,N,active,N,Y,,,6,1,N
3.9805,4.147,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,50034125000,0.0,4.112,3.9805,4.3824,19.3242,,,KRW,4.705,6.12,9996.04,3.9871,9996.04,,,,0.0,99,100.0,2026-08-21,2,49930830000.0,2023-09-30,2030-09-30,4.147,19.2971,9997.17,3.999,9997.17,SEOUL SUBWAY23-09,서울도시철도23-09,KR,SEOUL METROPOLITAN CITY SUBWAY BOND23-09,장외,서울도시철도공채증권 23-09,KR2001024D95,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.1345,1501.0,2026-08-21,2.5,국공채,도시철도,10010.0,N,active,N,Y,,,6,1,N
4.1436,4.256,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,46090300000,0.0,4.218,4.1436,4.5561,23.7081,,,KRW,4.897,6.396,9747.3,4.4688,9747.3,,,,0.0,99,100.0,2026-08-21,2,46024700000.0,2024-03-31,2031-03-31,4.256,23.6678,9748.41,4.4832,9748.41,SEOUL SUBWAY24-03,서울도시철도24-03,KR,SEOUL METROPOLITAN CITY SUBWAY BOND24-03,장외,서울도시철도공채증권 24-03,KR2001024E37,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.3016,1683.0,2026-08-21,2.5,국공채,도시철도,9763.0,N,active,N,Y,,,6,1,N
4.6358,4.454,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,40857255000,0.0,4.412,4.6358,5.0061,47.1126,,,KRW,5.479,7.556,8545.06,6.4779,8545.06,,,,0.0,99,100.0,2026-08-21,2,40682805000.0,2026-04-30,2033-04-30,4.454,47.0716,8546.07,6.5002,8546.07,SEOUL SUBWAY26-04,서울도시철도26-04,KR,SEOUL METROPOLITAN CITY SUBWAY BOND26-04,장외,서울도시철도공채증권 26-04,KR2001024G43,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.7777,2444.0,2026-08-21,2.0,국공채,도시철도,8568.0,N,active,N,Y,,,6,1,N
3.5315,3.868,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,7825720000,0.0,3.831,3.5315,3.9348,7.2705,,,KRW,4.174,5.224,10342.37,2.2971,10342.37,,,,0.0,99,100.0,2026-08-21,2,7682680000.0,2023-12-31,2028-12-31,3.868,7.2317,10343.45,2.3032,10343.45,BUSAN PROVINCIAL23-12,부산지역개발23-12,KR,BUSAN PROVINCIAL DEVELOPMENT23-12,장외,부산지역개발채권 23-12,KR2006012DC8,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.686,863.0,2026-08-21,2.5,국공채,지역개발,10351.0,N,active,N,Y,,,6,1,N
3.3861,3.751,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,15402075000,0.0,3.724,3.3861,3.7826,4.5082,,,KRW,4.002,4.966,10596.64,1.728,10596.64,,,,0.0,99,100.0,2026-08-21,2,15349540000.0,2023-05-31,2028-05-31,3.751,4.4772,10597.7,1.7319,10597.7,CHUNGNAM PROVINCIAL23-05,충남지역개발23-05,KR,CHUNGNAM PROVINCIAL DEVELOPMENT23-05,장외,충남지역개발채권 23-05,KR2022022D51,충청남도,Y,16,매우낮은위험(6등급),2026-08-21,3.538,649.0,2026-08-21,2.5,국공채,지역개발,10601.0,N,active,N,Y,,,6,1,N
3.2956,3.668,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,15219780000,0.0,3.65,3.2956,3.6891,3.4748,,,KRW,3.895,4.8,10708.04,1.4843,10708.04,,,,0.0,99,100.0,2026-08-21,2,15179110000.0,2023-02-28,2028-02-29,3.668,3.4342,10709.1,1.4875,10709.1,CHUNGBUK PROVINCIAL23-02,충북지역개발23-02,KR,CHUNGBUK PROVINCIAL DEVELOPMENT23-02,장외,충북지역개발채권 23-02,KR2033012D27,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,3.4464,557.0,2026-08-21,2.5,국공채,지역개발,10711.0,N,active,N,Y,,,6,1,N
3.4396,3.805,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,12484110000,0.0,3.773,3.4396,3.8381,5.2808,,,KRW,4.065,5.063,10521.82,1.8888,10521.82,,,,0.0,99,100.0,2026-08-21,2,12386410000.0,2023-07-31,2028-07-31,3.805,5.264,10522.88,1.8929,10522.88,CHUNGBUK PROVINCIAL23-07,충북지역개발23-07,KR,CHUNGBUK PROVINCIAL DEVELOPMENT23-07,장외,충북지역개발채권 23-07,KR2033022D74,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,3.5923,710.0,2026-08-21,2.5,국공채,지역개발,10528.0,N,active,N,Y,,,6,1,N
3.5175,3.858,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,14507650000,0.0,3.822,3.5175,3.9198,6.8382,,,KRW,4.157,5.201,10378.27,2.2144,10378.27,,,,0.0,99,100.0,2026-08-21,2,14456690000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,CHUNGBUK PROVINCIAL23-11,충북지역개발23-11,KR,CHUNGBUK PROVINCIAL DEVELOPMENT23-11,장외,충북지역개발채권 23-11,KR2033022DB6,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,3.6717,832.0,2026-08-21,2.5,국공채,지역개발,10386.0,N,active,N,Y,,,6,1,N
4.2823,4.31,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,61060910000,0.0,4.271,4.2823,4.6384,26.1137,,,KRW,5.061,6.918,8992.92,4.7075,8992.92,,,,0.0,99,100.0,2026-08-21,2,60860835000.0,2026-06-30,2031-06-30,4.31,26.083,8993.95,4.7226,8993.95,KYUNGKI PROVINCIAL26-06,경기지역개발26-06,KR,KYUNGKI PROVINCIAL DEVELOPMENT26-06,장외,경기지역개발채권 26-06,KR2044022G60,경기도,Y,16,매우낮은위험(6등급),2026-08-21,4.4188,1774.0,2026-08-21,2.0,국공채,지역개발,9009.0,N,active,N,Y,,,6,1,N
3.5175,3.858,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,16486655000,0.0,3.822,3.5175,3.9198,6.8382,,,KRW,4.157,5.201,10378.27,2.2144,10378.27,,,,0.0,99,100.0,2026-08-21,2,16398015000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,KYUNGBUK PROVINCIAL23-11,경북지역개발23-11,KR,KYUNGBUK PROVINCIAL DEVELOPMENT23-11,장외,경북지역개발채권 23-11,KR2077022DB3,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,3.6717,832.0,2026-08-21,2.5,국공채,지역개발,10386.0,N,active,N,Y,,,6,1,N
3.8636,4.613,0.0,온오프 겸용,0,고정금리,이표채,일반회사채,공모,20000000000,0.0,4.594,3.8636,4.5775,2.2132,BBB+,2026-07-09,KRW,4.566,4.52,10042.88,1.3631,10042.88,,,,0.0,99,100.0,2026-08-21,2,20000000000.0,2026-07-23,2028-01-21,4.613,2.2051,10044.13,1.3625,10044.13,HANJIN TRNSPT127-2,한진127-2,KR,HANJIN TRANSPORTATION127-2,장외,한진127-2,KR6002322G79,(주)한진,Y,13,다소높은위험(3등급),2026-08-21,4.1371,518.0,2026-08-21,4.661,회사채,일반사채,10045.0,N,active,N,Y,BBB+,8,3,1,N
3.4536,4.087,0.0,온오프 겸용,0,고정금리,이표채,일반회사채,공모,232000000000,0.0,4.069,3.4536,4.0653,0.8793,A0,2025-05-15,KRW,4.082,4.156,10053.44,0.8235,10053.44,,,,0.0,99,100.0,2026-08-21,2,232000000000.0,2024-06-25,2027-06-25,4.087,0.8734,10054.55,0.8222,10054.55,KAL107-2,대한항공107-2,KR,KOREAN AIR LINES107-2,장외,대한항공107-2,KR6003492E65,(주)대한항공,Y,14,보통위험(4등급),2026-08-21,3.6883,308.0,2026-08-21,3.989,회사채,일반사채,10054.0,N,active,N,Y,A,6,4,1,N
3.2595,3.843,0.0,온오프 겸용,0,고정금리,이표채,신용카드채,공모,60000000000,0.0,3.829,3.2595,3.8444,0.6723,AA+,2024-05-10,KRW,3.852,3.889,10007.35,0.7073,10007.35,,,,0.0,99,100.0,2026-08-21,2,60000000000.0,2024-05-10,2027-05-10,3.843,0.6678,10008.39,0.7059,10008.39,KB CARD403-3,케이비국민카드403-3,KR,KB KOOKMIN CARD403-3,장외,케이비국민카드403-3,KR6140173E53,(주)KB국민카드,Y,15,낮은위험(5등급),2026-08-21,3.4836,262.0,2026-08-21,3.789,회사채,일반사채,10008.0,N,active,N,Y,AA+,2,5,1,N
,4.72,,,,고정금리,이표채,국고채권,공모,43335000000000,,,,,380.3522,,,KRW,,,5518.05,17.7196,5518.05,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40263000000000.0,2020-03-10,2050-03-10,4.72,380.2836,5518.76,17.7523,5518.76,KTB01500-5003(20-2),국고01500-5003(20-2),KR,KOREA TREASURY BOND01500-5003(20-2),장내,국고채권 01500-5003(20-2),KR103502GA34,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,8602.0,,1.5,국공채,국고채,,N,active,N,Y,,,6,1,N
,3.501,,,,고정금리,복리채,지역개발채,공모,7786155000,,,,,1.9315,,,KRW,,,10169.88,1.0008,10169.88,8451.0,2022-09-30,4.584,0.0,99,100.0,2026-08-21,1,7782885000.0,2022-08-31,2027-08-31,3.501,1.9227,10170.86,1.0018,10170.86,KWANGJU PROVINCIAL22-08,광주지역개발22-08,KR,KWANGJU PROVINCIAL DEVELOPMENT22-08,장내,광주지역개발채권 22-08,KR2005022C81,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,375.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.583,,,,고정금리,복리채,지역개발채,공모,2496810000,,,,,2.624,,,KRW,,,10071.63,1.2446,10071.63,8451.0,2022-12-29,4.581,0.0,99,100.0,2026-08-21,1,2496810000.0,2022-11-30,2027-11-30,3.583,2.5901,10072.61,1.2468,10072.61,DAEGU PROVINCIAL22-11,대구지역개발22-11,KR,DAEGU PROVINCIAL DEVELOPMENT22-11,장내,대구지역개발채권 22-11,KR2007012CB1,대구광역시,N,16,매우낮은위험(6등급),2026-08-21,,466.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.878,,,,고정금리,복리채,지역개발채,공모,1573680000,,,,,7.7215,,,KRW,,,10306.47,2.3796,10306.47,9478.0,2024-02-29,3.662,0.0,99,100.0,2026-08-21,1,1573680000.0,2024-01-31,2029-01-31,3.878,7.6808,10307.55,2.386,10307.55,DAEGU PROVINCIAL24-01,대구지역개발24-01,KR,DAEGU PROVINCIAL DEVELOPMENT24-01,장내,대구지역개발채권 24-01,KR2007022E10,대구광역시,Y,16,매우낮은위험(6등급),2026-08-21,,894.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.844,,,,고정금리,복리채,국민주택1종,공모,1175457590000,,,,,9.1288,,,KRW,,,9635.96,2.6169,9635.96,8947.0,2024-05-31,3.641,0.0,99,100.0,2026-08-21,1,1172567840000.0,2024-04-30,2029-04-30,3.844,9.0917,9636.95,2.6238,9636.95,KNHB (Ⅰ)24-04,국민주택1종24-04,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)24-04,장내,국민주택1종채권 24-04,KR101501DE46,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,983.0,,1.3,국공채,국민주택,,N,active,N,Y,,,6,1,N
,4.072,,,,고정금리,복리채,국민주택1종,공모,1132616090000,,,,,20.0642,,,KRW,,,8888.47,4.0722,8888.47,8940.0,2025-11-28,3.34,0.0,99,100.0,2026-08-21,1,1129157570000.0,2025-10-31,2030-10-31,4.072,20.0322,8889.46,4.0844,8889.46,KNHB (Ⅰ)25-10,국민주택1종25-10,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)25-10,장내,국민주택1종채권 25-10,KR101501DFA6,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,1532.0,,1.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,4.729,,,,고정금리,이표채,국고채권,공모,14089051000000,,,,,349.8558,,,KRW,,,8485.46,15.8537,8485.46,0.0,,0.0,0.0,99,100.0,2026-08-21,1,17574101000000.0,2023-09-10,2053-09-10,4.729,349.8018,8486.55,15.8831,8486.55,KTB03625-5309(23-7),국고03625-5309(23-7),KR,KOREA TREASURY BOND03625-5309(23-7),장내,국고채권 03625-5309(23-7),KR103502GD98,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,9882.0,,3.625,국공채,국고채,,N,active,N,Y,,,6,1,N
,3.64,,,,고정금리,복리채,지역개발채,공모,16153375000,,,,,3.193,,,KRW,,,10741.99,1.4099,10741.99,9302.0,2023-02-28,4.056,0.0,99,100.0,2026-08-21,1,16103830000.0,2023-01-31,2028-01-31,3.64,3.1526,10743.05,1.4128,10743.05,CHUNGNAM PROVINCIAL23-01,충남지역개발23-01,KR,CHUNGNAM PROVINCIAL DEVELOPMENT23-01,장내,충남지역개발채권 23-01,KR2022012D12,충청남도,Y,16,매우낮은위험(6등급),2026-08-21,,528.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.858,,,,고정금리,복리채,지역개발채,공모,14702560000,,,,,6.8382,,,KRW,,,10378.27,2.2144,10378.27,9493.0,2023-12-28,3.627,0.0,99,100.0,2026-08-21,1,14637700000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,CHUNGNAM PROVINCIAL23-11,충남지역개발23-11,KR,CHUNGNAM PROVINCIAL DEVELOPMENT23-11,장내,충남지역개발채권 23-11,KR2022022DB9,충청남도,Y,16,매우낮은위험(6등급),2026-08-21,,832.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.858,,,,고정금리,복리채,지역개발채,공모,14507650000,,,,,6.8382,,,KRW,,,10378.27,2.2144,10378.27,9493.0,2023-12-28,3.627,0.0,99,100.0,2026-08-21,1,14456690000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,CHUNGBUK PROVINCIAL23-11,충북지역개발23-11,KR,CHUNGBUK PROVINCIAL DEVELOPMENT23-11,장내,충북지역개발채권 23-11,KR2033022DB6,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,,832.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.847,,,,고정금리,복리채,지역개발채,공모,6852705000,,,,,6.4381,,,KRW,,,10413.31,2.1343,10413.31,9327.0,2023-11-30,4.003,0.0,99,100.0,2026-08-21,1,6839295000.0,2023-10-31,2028-10-31,3.847,6.4085,10414.39,2.1395,10414.39,JUNBUK PROVINCIAL23-10,전북지역개발23-10,KR,JUNBUK PROVINCIAL DEVELOPMENT23-10,장내,전북지역개발채권23-10,KR2055022DA1,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,802.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.237,,,,고정금리,복리채,지역개발채,공모,6136725000,,,,,22.9206,,,KRW,,,9148.82,4.3871,9148.82,9078.0,2026-03-31,4.06,0.0,99,100.0,2026-08-21,1,6064365000.0,2026-02-28,2031-02-28,4.237,22.8791,9149.86,4.4013,9149.86,JUNBUK PROVINCIAL26-02,전북지역개발26-02,KR,JUNBUK PROVINCIAL DEVELOPMENT26-02,장내,전북지역개발채권26-02,KR2055022G25,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,1652.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.878,,,,고정금리,복리채,지역개발채,공모,15409925000,,,,,7.7215,,,KRW,,,10306.47,2.3796,10306.47,9478.0,2024-02-29,3.662,0.0,99,100.0,2026-08-21,1,15337525000.0,2024-01-31,2029-01-31,3.878,7.6808,10307.55,2.386,10307.55,CHUNNAM PROVINCIAL24-01,전남지역개발24-01,KR,CHUNNAM PROVINCIAL DEVELOPMENT24-01,장내,전남지역개발채권 24-01,KR2066022E16,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,894.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.293,,,,고정금리,복리채,지역개발채,공모,13585110000,,,,,25.3051,,,KRW,,,9030.69,4.6289,9030.69,8977.0,2026-06-30,4.294,0.0,99,100.0,2026-08-21,1,13422875000.0,2026-05-31,2031-05-31,4.293,25.2707,9031.71,4.6439,9031.71,KYUNGBUK PROVINCIAL26-05,경북지역개발26-05,KR,KYUNGBUK PROVINCIAL DEVELOPMENT26-05,장내,경북지역개발채권 26-05,KR2077022G52,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,,1744.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.275,,,,고정금리,복리채,도시철도공채,공모,3462795000,,,,,24.4856,,,KRW,,,9070.23,4.5476,9070.23,8962.0,2026-05-29,4.327,0.0,99,100.0,2026-08-21,1,3458325000.0,2026-04-30,2031-04-30,4.275,24.4481,9071.26,4.5623,9071.26,BUSAN SUBWAY26-04,부산도시철도26-04,KR,BUSAN SUBWAY26-04,장내,부산도시철도공채증권 26-04,KR2006014G44,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1713.0,,2.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.668,,,,고정금리,복리채,도시철도공채,공모,9605755000,,,,,3.4748,,,KRW,,,10708.04,1.4843,10708.04,9494.0,2023-03-31,3.631,0.0,99,100.0,2026-08-21,1,9604020000.0,2023-02-28,2028-02-29,3.668,3.4342,10709.1,1.4875,10709.1,BUSAN SUBWAY23-02,부산도시철도23-02,KR,BUSAN SUBWAY23-02,장내,부산도시철도공채증권 23-02,KR2006024D29,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,557.0,,2.5,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.847,,,,고정금리,복리채,지역개발채,공모,12014180000,,,,,6.4381,,,KRW,,,10413.31,2.1343,10413.31,9327.0,2023-11-30,4.003,0.0,99,100.0,2026-08-21,1,11952150000.0,2023-10-31,2028-10-31,3.847,6.4085,10414.39,2.1395,10414.39,CHUNGBUK PROVINCIAL23-10,충북지역개발23-10,KR,CHUNGBUK PROVINCIAL DEVELOPMENT23-10,장내,충북지역개발채권 23-10,KR2033022DA8,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,,802.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.723,,,,고정금리,복리채,지역개발채,공모,84433555000,,,,,4.1421,,,KRW,,,10634.56,1.6461,10634.56,9330.5,2023-05-31,3.998,0.0,99,100.0,2026-08-21,1,84307875000.0,2023-04-30,2028-04-30,3.723,4.1061,10635.62,1.6497,10635.62,KYUNGKI PROVINCIAL23-04,경기지역개발23-04,KR,KYUNGKI PROVINCIAL DEVELOPMENT23-04,장내,경기지역개발채권 23-04,KR2044022D48,경기도,Y,16,매우낮은위험(6등급),2026-08-21,,618.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
