AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,8.792,,,,고정금리,이표채,일반회사채,사모,180000000000,,,,,141.0195,A+,2026-02-03,KRW,,,9556.12,9.0183,9556.12,,,,0.0,99,100.0,2026-08-21,1,180000000000.0,2025-12-26,2055-12-26,8.792,140.9797,9558.4,9.0161,9558.4,HOTEL LOTTEHYBRID BOND 1,호텔롯데신종자본증권 1,KR,HOTEL LOTTEHYBRID BOND 1,장외,호텔롯데신종자본증권 1(사모/콜/후),KR6101181FC1,(주)호텔롯데,N,11,매우높은위험(1등급),2026-08-21,,10719.0,,5.3,회사채,일반사채,,N,active,N,Y,A+,5,1,1,N
,5.428,,,,고정금리,이표채,일반회사채,사모,60000000000,,,,,40.0311,,,KRW,,,9234.16,5.9311,9234.16,,,,0.0,99,100.0,2026-08-21,1,60000000000.0,2018-07-25,2033-07-25,5.428,39.9986,9235.51,5.9285,9235.51,HOTEL LOTTE39,호텔롯데39,KR,HOTEL LOTTE39,장외,호텔롯데 39(사모/강제),KR6101182873,(주)호텔롯데,N,11,매우높은위험(1등급),2026-08-21,,2530.0,,4.043,회사채,일반사채,,N,active,N,Y,,,1,1,N
,0.0,,,,고정금리,이표채,일반회사채,사모,9000000000,,,,,0.1667,,,KRW,,,11791.23,0.4083,11791.23,,,,2.5,02,105.1107,2026-08-21,1,0.0,2025-01-17,2027-01-17,0.0,0.1656,11792.15,0.4069,11792.15,Ycchem6CB,와이씨켐6CB,KR,Ycchem6CB,장외,와이씨켐 6CB(사모/전환/풋),KR6112291F17,와이씨켐(주),N,11,매우높은위험(1등급),2026-08-21,,149.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,3.843,,,,고정금리,이표채,일반회사채,사모,20000000000,,,,,7.0827,,,KRW,,,10537.09,2.6343,10537.09,,,,4.0,02,111.0095,2026-08-21,1,4617740000.0,2024-05-09,2029-05-09,3.843,7.0753,10538.46,2.6329,10538.46,L&K BIOMED10CB,엘앤케이바이오메드10CB,KR,L&K BIOMED10CB,장외,엘앤케이바이오메드10CB(사모/전환/풋),KR6156101E56,(주)엘앤케이바이오메드,N,11,매우높은위험(1등급),2026-08-21,,992.0,,2.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,5.709,,,,고정금리,이표채,할부금융채,사모,50000000000,,,,,0.0,,,KRW,,,9880.95,6.6576,9880.95,,,,0.0,99,100.0,2026-08-21,1,50000000000.0,2026-04-28,2056-04-28,5.709,0.0,9881.86,6.6576,9881.86,MERITZ CAPITALHYBRID BOND 297,메리츠캐피탈신종자본증권 297,KR,MERITZ CAPITALHYBRID BOND 297,장외,메리츠캐피탈 신종자본증권 297(사모/콜/후),KR6169376G48,메리츠캐피탈(주),N,11,매우높은위험(1등급),2026-08-21,,10843.0,,5.6,회사채,일반사채,,N,active,N,Y,,,1,1,N
,2.915,,,,고정금리,이표채,일반회사채,사모,4175000000,,,,,10.5672,B+,2025-07-02,KRW,,,11219.49,3.6599,11219.49,,,,5.0,02,116.9222,2026-08-21,1,3473000000.0,2025-06-27,2030-06-27,2.915,10.5621,11221.66,3.6592,11221.66,HANJOO LIGHT METAL7CB,한주라이트메탈7CB,KR,HANJOO LIGHT METAL7CB,장외,한주라이트메탈7CB(사모/전환/풋),KR6198941F69,한주라이트메탈(주),N,11,매우높은위험(1등급),2026-08-21,,1406.0,,2.0,회사채,일반사채,,N,active,N,Y,B+,14,1,1,N
4.1104,5.007,0.0,온오프 겸용,0,고정금리,이표채,할부금융채,공모,210000000000,8536000.0,4.78,4.1104,4.7771,2.3234,A0,2026-02-04,KRW,4.858,5.216,9924.09,1.4004,9924.09,,,,0.0,99,100.0,2026-08-21,1,210000000000.0,2026-02-04,2028-02-04,5.007,2.3155,9925.43,1.3998,9925.43,KIC133,한국투자캐피탈133,KR,Korea Investment Capital133,장외,한국투자캐피탈133,KR6214341G28,한국투자캐피탈(주),Y,14,보통위험(4등급),2026-08-21,4.3659,532.0,2026-08-21,4.321,회사채,일반사채,9955.0,N,active,N,Y,A,6,4,1,N
,1.969,,,,고정금리,이표채,일반회사채,사모,15500000000,,,,,4.2143,,,KRW,,,9571.43,2.3271,9571.43,,,,0.0,99,100.0,2026-08-21,1,15500000000.0,2023-12-28,2028-12-28,1.969,4.211,9573.65,2.3264,9573.65,Cytogen5CB,싸이토젠5CB,KR,Cytogen5CB,장외,싸이토젠 5CB(사모/전환/풋/단순),KR6217331DC8,(주)싸이토젠,N,11,매우높은위험(1등급),2026-08-21,,860.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,2.822,,,,고정금리,이표채,일반회사채,사모,4974120052,,,,,0.7534,,,KRW,,,9733.4,0.9603,9733.4,,,,0.0,04,100.0,2026-08-21,1,3474120052.0,2024-08-09,2027-08-09,2.822,0.7521,9734.42,0.9596,9734.42,OSTEONIC11EB,오스테오닉11EB,KR,OSTEONIC11EB,장외,오스테오닉 11EB(사모/교환),KR6226401E88,(주)오스테오닉,N,11,매우높은위험(1등급),2026-08-21,,353.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.727,,,,고정금리,이표채,Conduit회사채,사모,63000000000,,,,,0.6711,AA+,2025-02-20,KRW,,,9952.31,0.7091,9952.31,,,,0.0,99,100.0,2026-08-21,1,63000000000.0,2025-02-20,2027-05-11,4.727,0.6663,9953.58,0.7064,9953.58,Corporate Turnaround2,코퍼릿턴어라운드1호2,KR,Corporate Turnaround 12,장외,코퍼릿턴어라운드제일호2(사모/콜/강제),KR6270511F25,코퍼릿턴어라운드제일호(주),N,15,낮은위험(5등급),2026-08-21,,263.0,,3.9,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,0.0,,,,고정금리,이표채,일반회사채,사모,21000000000,,,,,1.0777,,,KRW,,,38944.11,1.0322,38944.11,,,,3.0,05,100.0,2026-08-21,1,15000000000.0,2024-09-09,2027-09-09,0.0,1.0748,38947.99,1.0308,38947.99,Geolit Energy6CB,지오릿에너지6CB,KR,Geolit Energy6CB,장외,지오릿에너지6CB(사모/전환/풋),KR6270521E99,(주)앱튼,N,11,매우높은위험(1등급),2026-08-21,,384.0,,3.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,5.239,,,,고정금리,이표채,유동화회사채,사모,140000000000,,,,,115.5511,AAA,2026-01-08,KRW,,,8679.2,9.3056,8679.2,,,,0.0,99,100.0,2026-08-21,1,99215000000.0,2017-08-04,2041-05-04,5.239,141.6267,8680.41,10.7042,8680.41,SANUPKIBANSINBO 17TH1,산업기반신보제십칠차1,KR,SANUPKIBANSINBO 17TH SECURITIZATION SPECIALTY1,장외,산업기반신보제십칠차유동화전문 1(사모/콜/강제),KR6276871789,산업기반신보제십칠차유동화전문(유),N,15,낮은위험(5등급),2026-08-21,,5370.0,,3.9,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,0.0,,,,고정금리,이표채,일반회사채,사모,5500000000,,,,,5.9031,,,KRW,,,12724.3,2.3398,12724.3,,,,6.5,04,100.0,2026-08-21,1,5500000000.0,2026-03-31,2029-03-31,0.0,5.8965,12727.08,2.3383,12727.08,N.S.A.M3CB,나노실리칸첨단소재3CB,KR,N.S.A.M3CB,장외,나노실리칸첨단소재3CB(사모/전환/풋),KR6286751G37,(주)나노실리칸첨단소재,N,11,매우높은위험(1등급),2026-08-21,,953.0,,6.5,회사채,일반사채,,N,active,N,Y,,,1,1,N
,12.169,,,,고정금리,이표채,일반회사채,사모,47000000000,,,,,0.0326,,,KRW,,,9792.2,0.1805,9792.2,,,,0.0,02,100.0,2026-08-21,1,299250000.0,2021-10-26,2026-10-26,12.169,0.0321,9792.96,0.1791,9792.96,HANA TECHNOLOGY2CB,하나기술2CB,KR,HANA TECHNOLOGY2CB,장외,하나기술2CB(사모/전환/풋),KR6299031BA3,(주)하나기술,N,11,매우높은위험(1등급),2026-08-21,,66.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,6.132,,,,고정금리,이표채,일반회사채,사모,22300000000,,,,,2.5942,,,KRW,,,8980.4,1.8162,8980.4,,,,0.0,04,100.0,2026-08-21,1,22300000000.0,2025-06-20,2028-06-20,6.132,2.5916,8981.68,1.8155,8981.68,COM2US N2CB,컴투스엔2CB,KR,COM2US N2CB,장외,컴투스엔 2CB(사모/전환/풋),KR6299901F63,(주)컴투스엔,N,11,매우높은위험(1등급),2026-08-21,,669.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,0.064,,,,고정금리,이표채,일반회사채,사모,15000000000,,,,,16.7644,,,KRW,,,10481.89,4.0944,10481.89,,,,1.0,02,105.1205,2026-08-21,1,15000000000.0,2025-09-25,2030-09-25,0.064,16.7531,10482.71,4.093,10482.71,Neontech8BW,네온테크8BW,KR,Neontech8BW,장외,네온테크8BW(사모/신/풋),KR6306621F99,(주)지아이에스,N,11,매우높은위험(1등급),2026-08-21,,1496.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,6.975,,,,고정금리,이표채,일반회사채,사모,15500000000,,,,,7.4711,,,KRW,,,9096.09,2.7333,9096.09,,,,3.0,02,109.3806,2026-08-21,1,15500000000.0,2026-05-15,2029-05-15,6.975,7.4635,9096.8,2.7319,9096.8,Xperix6CB,엑스페릭스6CB,KR,Xperix6CB,장외,엑스페릭스 6CB(사모/전환/풋),KR6317771G51,(주)엑스페릭스,N,11,매우높은위험(1등급),2026-08-21,,998.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,5.298,,,,고정금리,이표채,일반회사채,사모,50000000000,,,,,4.0612,A0,2024-07-16,KRW,,,9972.92,1.8836,9972.92,,,,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-07-16,2028-08-16,5.298,4.0505,9974.34,1.8809,9974.34,HD HYUNDAI CHEMICAL7,에이치디현대케미칼7,KR,HD HYUNDAI CHEMICAL7,장외,에이치디현대케미칼 7(사모),KR6331591E78,에이치디현대케미칼(주),N,14,보통위험(4등급),2026-08-21,,726.0,,4.9,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,3.99,,,,고정금리,이표채,Conduit회사채,사모,200000000000,,,,,0.4124,,,KRW,,,10031.91,0.5284,10031.91,,,,0.0,99,100.0,2026-08-21,1,200000000000.0,2025-03-06,2027-03-06,3.99,0.4089,10033.01,0.5256,10033.01,lucky star 2nd2-1,럭키스타제이차2-1,KR,lucky star 2nd2-1,장외,럭키스타제이차2-1(사모/콜),KR6357351F31,럭키스타제이차(주),N,11,매우높은위험(1등급),2026-08-21,,197.0,,3.3,회사채,일반사채,,N,active,N,Y,,,1,1,N
,5.405,,,,고정금리,이표채,일반회사채,사모,60000000000,,,,,2.3527,,,KRW,,,9991.18,1.4001,9991.18,,,,0.0,99,100.0,2026-08-21,1,60000000000.0,2024-07-05,2028-02-10,5.405,2.3446,9992.64,1.3975,9992.64,SKIET3,SK아이이테크놀로지3,KR,SK ie technology3,장외,에스케이아이이테크놀로지3(사모),KR6361611E71,에스케이아이이테크놀로지(주),N,11,매우높은위험(1등급),2026-08-21,,538.0,,4.9,회사채,일반사채,,N,active,N,Y,,,1,1,N
,2.237,,,,고정금리,이표채,일반회사채,사모,20000000000,,,,,6.1597,,,KRW,,,10382.17,2.8306,10382.17,,,,2.0,02,110.4895,2026-08-21,1,6000000000.0,2024-06-21,2029-06-21,2.237,6.1558,10383.73,2.8299,10383.73,POONGWON PRECISION2CB,풍원정밀2CB,KR,POONGWON PRECISION2CB,장외,풍원정밀2CB(사모/전환/풋),KR6371951E60,풍원정밀(주),N,11,매우높은위험(1등급),2026-08-21,,1035.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.714,,,,고정금리,이표채,Conduit회사채,사모,380000000,,,,,5.2321,AA+,2025-09-08,KRW,,,9473.64,2.166,9473.64,,,,0.0,99,100.0,2026-08-21,1,380000000.0,2021-05-13,2028-11-13,4.714,5.2197,9474.85,2.1633,9474.85,AONE JASMINE2,에이원자스민2,KR,AONE JASMINE2,장외,에이원자스민 2(사모),KR6376542B50,에이원자스민(주),N,15,낮은위험(5등급),2026-08-21,,815.0,,2.189,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.195,,,,고정+변동금리,이표채,Conduit회사채,사모,50000000000,,,,,0.0162,AA+,2022-07-08,KRW,,,10250.83,0.0697,10250.83,,,,0.0,99,100.0,2026-08-21,1,50000000000.0,2021-12-20,2028-12-20,4.195,0.0157,10251.93,0.0683,10251.93,Cornerstone22th2-1,코너스톤제이십이차2-1,KR,Cornerstone22th2-1,장외,코너스톤제이십이차2-1(사모),KR6381021BC9,코너스톤제이십이차(주),N,15,낮은위험(5등급),2026-08-21,,852.0,,4.927,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.936,,,,고정금리,이표채,Conduit회사채,사모,15000000000,,,,,5.8716,,,KRW,,,8953.18,2.3015,8953.18,,,,0.0,99,100.0,2026-08-21,1,15000000000.0,2021-08-03,2028-12-20,4.936,5.8585,8954.38,2.2987,8954.38,New stella 18th2-2,뉴스텔라제십팔차2-2,KR,New stella 18th2-2,장외,뉴스텔라제십팔차2-2(사모),KR6393462B85,뉴스텔라제십팔차(주),N,11,매우높은위험(1등급),2026-08-21,,852.0,,0.156,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.78,,,,고정금리,이표채,Conduit회사채,사모,70000000,,,,,5.8159,AA0,2024-05-21,KRW,,,9639.54,2.2801,9639.54,,,,0.0,99,100.0,2026-08-21,1,70000000.0,2021-12-09,2029-01-05,4.78,5.803,9640.79,2.2774,9640.79,Newmare14th1-3,뉴마레제십사차1-3,KR,Newmare14th1-3,장외,뉴마레제십사차1-3(사모/콜),KR6401063BC7,뉴마레제십사차(주),N,15,낮은위험(5등급),2026-08-21,,868.0,,3.0,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.175,,,,고정+변동금리,이표채,Conduit회사채,사모,10000000000,,,,,5.7027,,,KRW,,,9588.18,2.249,9588.18,,,,0.0,99,100.0,2026-08-21,1,0.0,2021-12-20,2028-12-20,4.175,5.7027,9589.02,2.249,9589.02,ITERNUS2-3,아이테르누스2-3,KR,ITERNUS2-3,장외,아이테르누스2-3(사모),KR6402443BC0,아이테르누스(주),N,11,매우높은위험(1등급),2026-08-21,,852.0,,1.74,회사채,일반사채,,N,active,N,Y,,,1,1,N
,0.0,,,,고정금리,이표채,부동산투자회사채,사모,35000000000,,,,,0.2255,,,KRW,,,11575.8,0.5061,11575.8,,,,6.0,02,109.7809,2026-08-21,1,30000001920.0,2024-02-26,2027-02-26,0.0,0.2248,11577.29,0.5054,11577.29,Shinhan Seobu T&D  R2CB,신한서부티엔디리츠2CB,KR,Shinhan Seobu T&D REIT2CB,장외,신한서부티엔디위탁관리부동산투자회사 2CB(사모/전환/풋),KR6404991E20,(주)신한서부티엔디위탁관리부동산투자,N,11,매우높은위험(1등급),2026-08-21,,189.0,,3.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.689,,,,고정금리,이표채,Conduit회사채,사모,1120000000,,,,,10.4589,AA+,2022-02-11,KRW,,,9861.51,3.064,9861.51,,,,0.0,99,100.0,2026-08-21,1,1120000000.0,2022-02-10,2029-12-07,4.689,10.4418,9862.78,3.0613,9862.78,Newmare 19th 1-2,뉴마레제십구차1-2,KR,Newmare 19th1-2,장외,뉴마레제십구차1-2(사모),KR6417112C28,뉴마레제십구차(주),N,15,낮은위험(5등급),2026-08-21,,1204.0,,4.0,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.299,,,,변동금리,이표채,Conduit회사채,사모,10000000000,,,,,0.1138,,,KRW,,,10227.48,0.2307,10227.48,,,,0.0,99,100.0,2026-08-21,1,0.0,2022-03-11,2029-06-20,4.299,0.1138,10228.38,0.2307,10228.38,NEEDONE 6th1-1,니드원제육차1-1,KR,NEEDONE 6th1-1,장외,니드원제육차1-1(사모),KR6421401C38,니드원제육차(주),N,11,매우높은위험(1등급),2026-08-21,,1034.0,,3.91,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.202,,,,변동금리,이표채,Conduit회사채,사모,30000000000,,,,,0.0002,,,KRW,,,10344.75,0.0105,10344.75,,,,0.0,99,100.0,2026-08-21,1,0.0,2022-03-11,2029-06-20,4.202,0.0002,10345.67,0.0105,10345.67,NEEDONE 6th1-2,니드원제육차1-2,KR,NEEDONE 6th1-2,장외,니드원제육차1-2(사모),KR6421402C37,니드원제육차(주),N,11,매우높은위험(1등급),2026-08-21,,1034.0,,4.242,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.904,,,,고정금리,이표채,Conduit회사채,사모,200000000,,,,,2.1293,AA+,2022-07-26,KRW,,,9995.8,1.3391,9995.8,,,,0.0,99,100.0,2026-08-21,1,200000000.0,2022-07-26,2028-01-11,4.904,2.1215,9997.12,1.3364,9997.12,NEEDONE 13th1-2,니드원제십삼차1-2,KR,NEEDONE 13th1-2,장외,니드원제십삼차1-2(사모),KR6435732C79,니드원제십삼차(주),N,15,낮은위험(5등급),2026-08-21,,508.0,,4.5,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.038,,,,고정금리,할인채,Conduit회사채,사모,1210000000,,,,,2.2258,AAA,2026-04-20,KRW,,,9554.73,1.1257,9554.73,,,,0.0,99,100.0,2026-08-21,1,1210000000.0,2026-04-16,2027-10-14,4.038,2.2183,9555.78,1.123,9555.78,CHEILLOVE2ND2-2,제일사랑제2차2-2,KR,CHEILLOVE2ND2-2,장외,제일사랑제2차2-2(사모),KR6439882G42,제일사랑제2차(주),N,15,낮은위험(5등급),2026-08-21,,419.0,,3.456,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,5.495,,,,고정금리,이표채,일반회사채,사모,24419500000,,,,,16.4287,,,KRW,,,9596.84,4.6415,9596.84,,,,0.0,04,100.0,2026-08-21,1,24419500000.0,2026-04-13,2031-04-13,5.495,16.4223,9597.89,4.6408,9597.89,LB1EB,엘비1EB,KR,LB1EB,장외,엘비1EB(사모/교환/풋),KR6446031G47,(주)엘비,N,11,매우높은위험(1등급),2026-08-21,,1696.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,3.549,,,,고정금리,할인채,Conduit회사채,사모,425000000,,,,,0.0248,AAA,2025-05-30,KRW,,,9983.49,0.0457,9983.49,,,,0.0,99,100.0,2026-08-21,1,425000000.0,2025-05-30,2026-09-07,3.549,0.0232,9984.46,0.043,9984.46,aof7st.2-5,올원프렌즈제칠차2-5,KR,aof7st2-5,장외,올원프렌즈제칠차2-5(사모),KR6447072F53,올원프렌즈제칠차(주),N,15,낮은위험(5등급),2026-08-21,,17.0,,3.11,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.625,,,,고정금리,할인채,Conduit회사채,사모,515000000,,,,,0.3094,AAA,2025-05-20,KRW,,,9905.55,0.2538,9905.55,,,,0.0,99,100.0,2026-08-21,1,515000000.0,2025-05-20,2026-11-25,3.625,0.3055,9906.53,0.2512,9906.53,CHEILLOVE6TH3-2,제일사랑제6차3-2,KR,CHEILLOVE6TH3-2,장외,제일사랑제6차 3-2(사모),KR6458702F58,제일사랑제6차(주),N,15,낮은위험(5등급),2026-08-21,,96.0,,2.991,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.695,,,,변동금리,이표채,Conduit회사채,사모,30000000000,,,,,0.0028,AA0,2023-07-31,KRW,,,10336.39,0.0187,10336.39,,,,0.0,99,100.0,2026-08-21,1,30000000000.0,2023-07-27,2029-06-21,3.695,0.0024,10337.51,0.0174,10337.51,SmartK 5th1-3,스마트케이제오차1-3,KR,SmartK 5th1-3,장외,스마트케이제오차 1-3(사모),KR6462481D75,스마트케이제오차(주),N,15,낮은위험(5등급),2026-08-21,,1035.0,,4.56,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.064,,,,고정금리,이표채,Conduit회사채,사모,100000000,,,,,3.077,,,KRW,,,10150.62,1.5085,10150.62,,,,0.0,99,100.0,2026-08-21,1,100000000.0,2023-09-25,2028-03-27,4.064,3.0675,10151.75,1.5058,10151.75,SmartK 71-2,스마트케이제칠차1-2,KR,SmartK 71-2,장외,스마트케이제칠차 1-2(사모),KR6463362D93,스마트케이제칠차(주),N,11,매우높은위험(1등급),2026-08-21,,584.0,,4.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.242,,,,고정금리,할인채,Conduit회사채,사모,1151000000,,,,,1.456,AA+,2026-01-05,KRW,,,9643.59,0.8535,9643.59,,,,0.0,99,100.0,2026-08-21,1,1151000000.0,2026-01-05,2027-07-05,4.242,1.4483,9644.67,0.8508,9644.67,MJ-central 2nd5-3,엠제이센트럴제이차5-3,KR,MJ-central 2nd5-3,장외,엠제이센트럴제이차5-3(사모),KR6469181G13,엠제이센트럴제이차(주),N,15,낮은위험(5등급),2026-08-21,,318.0,,3.4,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,5.842,,,,고정금리,이표채,Conduit회사채,사모,3000000000,,,,,0.1948,,,KRW,,,10075.33,0.3342,10075.33,,,,0.0,99,100.0,2026-08-21,1,3000000000.0,2026-01-13,2026-12-24,5.842,0.1923,10076.94,0.3315,10076.94,HYkyobo 3rd2,에이치와이교보제삼차2,KR,HYkyobo 3rd2,장외,에이치와이교보제삼차2(사모/콜/강제),KR6483101G11,에이치와이교보제삼차(주),N,11,매우높은위험(1등급),2026-08-21,,125.0,,5.5,회사채,일반사채,,N,active,N,Y,,,1,1,N
,3.354,,,,고정금리,이표채,Conduit회사채,사모,100000000000,,,,,6.9522,AAA,2026-03-26,KRW,,,9946.98,2.5634,9946.98,,,,0.0,99,100.0,2026-08-21,1,100000000000.0,2026-03-26,2029-04-24,3.354,6.9381,9947.89,2.5607,9947.89,Newbita 10th3-1,뉴비타제십차3-1,KR,Newbita 10th3-1,장외,뉴비타제십차 3-1(사모/콜),KR6491502G35,뉴비타제십차(주),N,15,낮은위험(5등급),2026-08-21,,977.0,,3.055,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,141.471,,,,고정금리,단리채,,공모,4830000000,,,,,2.1575,C0,2024-09-27,KRW,,,3156.39,1.0985,3156.39,,,,0.0,99,100.0,2026-08-21,1,0.0,2024-09-27,2027-12-27,141.471,2.1514,3157.17,1.0967,3157.17,Kodit 2024 17th SEC1-2(S),신보2024제17차유동화1-2(사),KR,Kodit 2024 the 17th Securitization Specialty1-2(S),장외,신보2024제17차유동화전문1-2(사),KR6493042E97,,N,11,매우높은위험(1등급),2026-08-21,,493.0,,3.546,회사채,일반사채,,N,active,N,Y,C,19,1,1,N
,4.852,,,,고정금리,이표채,일반은행채,사모,30000000000,,,,,65.9972,,,KRW,,,10086.82,6.1538,10086.82,,,,0.0,99,100.0,2026-08-21,1,30000000000.0,2023-03-14,2038-03-14,4.852,65.9886,10088.12,6.153,10088.12,BNP Paribas1,비엔피파리바1,KR,BNP Paribas 1,장외,비엔피파리바 1(사모/콜),KRB250032D34,BNP PARIBAS SA,N,11,매우높은위험(1등급),2026-08-21,,4223.0,,4.72,회사채,기타사채,,N,active,N,Y,,,1,1,N
,4.161,,,,고정금리,할인채,,공모,0,,,,,23.2083,,,KRW,,,8304.91,4.416,8304.91,,,,0.0,99,100.0,2026-08-21,1,0.0,,2031-03-10,4.161,23.1698,8305.84,4.4302,8305.84,KTB PRINCIPAL STRIPS00000-3103(26-3),국고채원금00000-3103(26-3),KR,KOREA TREASURY BOND PRINCIPAL STRIPS00000-3103(26-3),장외,국고채원금분리채권00000-3103(26-3),KRC0355P3130,,N,16,매우낮은위험(6등급),2026-08-21,,1662.0,,0.0,국공채,국고채,,N,active,N,Y,,,6,1,N
,1.991,,,,고정금리,복리채,국민주택2종,공모,0,,,,,0.0141,,,KRW,,,9994.54,0.0257,9994.54,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2016-08-31,2026-08-31,1.991,0.0127,9995.08,0.0244,9995.08,KNHB (Ⅱ)16-08,국민주택2종16-08,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)16-08,장내,국민주택2종 2016-08,KR101701D682,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,10.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,2.078,,,,고정금리,복리채,국민주택2종,공모,0,,,,,0.1482,,,KRW,,,9959.73,0.1908,9959.73,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2016-10-31,2026-10-31,2.078,0.1463,9960.29,0.1895,9960.29,KNHB (Ⅱ)16-10,국민주택2종16-10,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)16-10,장내,국민주택2종 2016-10,KR101701D6A4,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,71.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,2.133,,,,고정금리,복리채,국민주택2종,공모,282120000,,,,,0.5039,,,KRW,,,9905.62,0.4401,9905.62,0.0,,0.0,0.0,99,100.0,2026-08-21,1,282120000.0,2017-01-31,2027-01-31,2.133,0.4623,9906.19,0.4393,9906.19,KNHB (Ⅱ)17-01,국민주택2종17-01,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)17-01,장내,국민주택2종 2017-01,KR101701D716,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,163.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.041,,,,고정금리,복리채,국민주택2종,공모,0,,,,,18.3218,,,KRW,,,8885.82,3.8255,8885.82,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2020-07-31,2030-07-31,3.041,18.3103,8886.54,3.8242,8886.54,KNHB (Ⅱ)20-07,국민주택2종20-07,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)20-07,장내,국민주택2종채권 20-07,KR101701DA71,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,1440.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
